epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
79,test,10000,15,18.666666666666664,8,28,0.05,3950000,1000000,1.41043,0.0038248500129657841,987500,17727.867525999998,25.698946000000433,389.12101686971255
80,train,50000,80,17.625000000000007,6,39,0.1,4000000,1000000,1.32477,0.0038699888784639947,1000000,17931.551089,203.681488000002,245.48131737921864
80,test,10000,16,14.875,8,30,0.05,4000000,1000000,1.32251,0.0038699888784639947,1000000,17957.285937,25.723244000000705,388.7534558238349
81,train,50000,80,16.8125,1,36,0.1,4050000,1000000,1.38947,0.0039127806774323544,1012500,18161.357503,204.0694939999994,245.01457331981305
81,test,10000,14,22.5,16,32,0.05,4050000,1000000,1.38176,0.0039127806774323544,1012500,18186.985946,25.616775000002235,390.3692014314498
82,train,50000,81,17.641975308641975,7,34,0.1,4100000,1000000,1.48707,0.0039580353494323749,1025000,18390.892587,203.9045440000009,245.21277956414636
82,test,10000,11,20.636363636363637,16,33,0.05,4100000,1000000,1.48478,0.0039580353494323749,1025000,18416.48538,25.581098999999085,390.9136194656984
83,train,50000,75,19.14666666666667,3,35,0.1,4150000,1000000,1.67867,0.0040010693471193683,1037500,18620.372354,203.8844710000012,245.23692145244206
83,test,10000,13,23.153846153846153,13,48,0.05,4150000,1000000,1.6722,0.0040010693471193683,1037500,18645.94863,25.564429999998538,391.1685103090729
84,train,50000,69,20.7536231884058,6,41,0.1,4200000,1000000,1.52138,0.0040417671303380059,1050000,18849.542556,203.59185300000172,245.58939497446187
84,test,10000,14,22.857142857142854,13,39,0.05,4200000,1000000,1.50753,0.0040417671303380059,1050000,18875.183399999998,25.629171999997197,390.18037726701016
85,train,50000,66,21.924242424242415,9,34,0.1,4250000,1000000,1.5959,0.0040896950591786194,1062500,19078.781598999998,203.59608899999876,245.58428526591345
85,test,10000,12,29.499999999999996,14,46,0.05,4250000,1000000,1.57615,0.0040896950591786194,1062500,19104.39462,25.601363999998284,390.6041881206279
86,train,50000,72,21.847222222222218,7,41,0.1,4300000,1000000,1.83252,0.0041421645998124456,1075000,19308.029136999998,203.63236499999766,245.54053575913915
86,test,10000,14,20.642857142857146,13,37,0.05,4300000,1000000,1.86282,0.0041421645998124456,1075000,19333.649895,25.609104999999545,390.4861181208862
87,train,50000,73,20.76712328767124,8,45,0.1,4350000,1000000,1.62512,0.0041931210128378603,1087500,19537.000172,203.3476840000003,245.8842855569475
