epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
87,test,125000,102,977.9901960784313,330,2035,0.05,21750000,1000000,7.00465,0,5437500,201931.594105,521.9674410000152,239.47853866233075
88,train,250000,230,822.6739130434779,140,2060,0.1,22000000,1000000,6.3501,0.00031263934905767559,5500000,203723.30223499998,1791.7046799999953,139.531923307808
88,test,125000,109,882.6605504587158,315,1740,0.05,22000000,1000000,6.55741,0,5500000,204244.755584,521.4001010000065,239.73911735011043
89,train,250000,236,814.5974576271188,155,1605,0.1,22250000,1000000,7.12108,0.00031341273832513671,5562500,206035.96514999997,1791.2062929999956,139.5707468073308
89,test,125000,106,900.1886792452833,130,1625,0.05,22250000,1000000,7.09176,0,5562500,206556.680398,520.6619850000134,240.0789832966138
90,train,250000,229,832.2270742358075,55,1605,0.1,22500000,1000000,6.5871,0.00030590024454800788,5625000,208343.603282,1786.9196389999997,139.90556404646466
90,test,125000,108,934.7685185185182,205,1435,0.05,22500000,1000000,6.57724,0,5625000,208863.04704399998,519.3933909999905,240.66536495456154
91,train,250000,227,853.656387665198,185,1645,0.1,22750000,1000000,6.42739,0.00030066094785691238,5687500,210653.070179,1790.019827000011,139.6632574841298
91,test,125000,99,1037.7777777777776,485,1580,0.05,22750000,1000000,6.44363,0,5687500,211173.85469699997,520.7313209999993,240.04701649202346
92,train,250000,245,775.9387755102038,180,1800,0.1,23000000,1000000,6.39061,0.00029542773121061079,5750000,212967.785832,1793.9266470000148,139.3590983321839
92,test,125000,93,1018.7634408602146,310,1545,0.05,23000000,1000000,6.46132,0,5750000,213489.36812499998,521.518115999992,239.68486647931118
93,train,250000,221,852.9185520361993,175,1905,0.1,23250000,1000000,7.05694,0.00028595874771163046,5812500,215284.41577899997,1795.0444099999731,139.2723202876099
93,test,125000,105,885.9523809523808,130,1440,0.05,23250000,1000000,7.09501,0,5812500,215805.53216099998,521.0634560000035,239.89400630697685
94,train,250000,218,861.8119266055047,165,2070,0.1,23500000,1000000,6.32762,0.00029733923612558716,5875000,217602.92763599998,1797.3908829999855,139.09050188500484
